respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
30358,0.5,0.96,0.58
30359,0.5,0.3,0.05
30360,0.5,0.84,0.36
30361,0.5,0.59,0.12
30362,0.5,0.34,0.22
30363,0.5,0.29,0.18
30364,0.5,0.72,0.37
30365,0.5,0.56,0.24
30366,0.5,0.35,0.07
30367,0.5,0.87,0.69
30368,0.5,0.14,0.05
30369,0.5,0.1,0.06
30370,0.5,0.95,0.7
30371,0.5,0.13,0.07
30372,0.5,0.23,0.07
30373,0.5,0.23,0.09
30374,0.5,0.57,0.4
30375,0.5,0.5,0.1
30376,0.5,0.19,0.35
30377,0.5,0.13,0.09
30378,0.5,0.77,0.68
30379,0.5,0.86,0.53
30380,0.5,0.35,0.09
30381,0.5,0.09,0.27
30382,0.5,0.85,0.32
30383,0.5,0.42,0.2
30384,0.5,0.45,0.21
30385,0.5,0.45,0.23
30386,0.5,0.59,0.62
30387,0.5,0.84,0.4
30388,0.5,0.08,0.06
30389,0.5,0.4,0.17
30390,0.5,0.37,0.11
30391,0.5,0.95,0.86
30392,0.5,0.45,0.37
30393,0.5,0.21,0.12
30394,0.5,0.3,0.09
30395,0.5,0.09,0.09
30396,0.5,0.22,0.24
30397,0.5,0.4,0.21
30398,0.5,0.91,0.71
30399,0.5,0.29,0.36
30400,0.5,0.6,0.15
30401,0.5,0.27,0.03
30402,0.5,0.48,0.19
30403,0.5,0.57,0.23
30404,0.5,0.71,0.23
30405,0.5,0.12,0.06
30406,0.5,0.21,0.03
30407,0.5,0.07,0.12
30408,0.5,0.22,0.08
30409,0.5,0.58,0.39
30410,0.5,0.61,0.13
30411,0.5,0.79,0.23
30412,0.5,0.45,0.41
30413,0.5,0.22,0.09
30414,0.5,0.05,0.0
30415,0.5,0.64,0.24
30416,0.5,0.11,0.17
30417,0.5,0.23,0.06
30418,0.5,0.06,0.03
30419,0.5,0.27,0.02
30420,0.5,0.43,0.07
30421,0.5,0.32,0.46
30422,0.5,0.33,0.03
30423,0.5,0.66,0.08
30424,0.5,0.05,0.03
30425,0.5,0.99,0.9
30426,0.5,0.99,0.83
30427,0.5,0.7,0.64
30428,0.5,0.66,0.18
30429,0.5,0.57,0.21
30430,0.5,0.69,0.26
30431,0.5,0.3,0.11
30432,0.5,0.69,0.29
30433,0.5,0.13,0.34
30434,0.5,0.26,0.04
30435,0.5,0.3,0.15
30436,0.5,0.27,0.08
30437,0.5,0.79,0.58
30438,0.5,0.25,0.11
30439,0.5,0.38,0.11
30440,0.5,0.75,0.5
30441,0.5,0.62,0.46
30442,0.5,0.54,0.49
30443,0.5,0.47,0.08
30444,0.5,0.12,0.05
30445,0.5,0.72,0.08
30446,0.5,0.14,0.04
30447,0.5,0.44,0.07
30448,0.5,0.31,0.16
30449,0.5,0.52,0.23
30450,0.5,0.77,0.21
30451,0.5,0.35,0.24
30452,0.5,0.48,0.2
30453,0.5,0.27,0.14
30454,0.5,0.31,0.15
30455,0.5,0.4,0.37
30456,0.5,0.48,0.34
30457,0.5,0.09,0.02
30458,0.5,0.44,0.13
30459,0.5,0.36,0.29
30460,0.5,0.55,0.43
30461,0.5,0.74,0.22
30462,0.5,0.13,0.07
30463,0.5,0.15,0.07
30464,0.5,0.54,0.39
30465,0.5,0.72,0.18
30466,0.5,0.25,0.34
30467,0.5,0.23,0.23
30468,0.5,0.37,0.11
30469,0.5,0.24,0.17
30470,0.5,0.11,0.0
30471,0.5,0.66,0.46
30472,0.5,0.11,0.1
30473,0.5,0.42,0.15
30474,0.5,0.71,0.48
30475,0.5,0.05,0.02
30476,0.5,0.49,0.09
30477,0.5,0.51,0.11
30478,0.5,0.47,0.16
30479,0.5,0.94,0.83
30480,0.5,0.45,0.05
30481,0.5,0.6,0.07
30482,0.5,0.48,0.14
30483,0.5,0.2,0.09
30484,0.5,0.38,0.15
30485,0.5,0.74,0.1
30486,0.5,0.57,0.06
30487,0.5,0.76,0.34
30488,0.5,0.58,0.15
30489,0.5,0.51,0.28
30490,0.5,0.61,0.35
30491,0.5,0.38,0.22
30492,0.5,0.28,0.03
30493,0.5,0.48,0.24
30494,0.5,0.2,0.1
30495,0.5,0.52,0.19
30496,0.5,0.35,0.05
30497,0.5,0.67,0.13
30498,0.5,0.22,0.21
30499,0.5,0.96,0.57
30500,0.5,0.06,0.05
30501,0.5,0.65,0.27
30502,0.5,0.51,0.33
30503,0.5,0.43,0.35
30504,0.5,0.55,0.34
30505,0.5,0.39,0.32
30506,0.5,0.93,0.11
30507,0.5,0.5,0.45
30508,0.5,0.96,0.61
30509,0.5,0.66,0.28
30510,0.5,0.12,0.07
30511,0.5,0.26,0.36
30512,0.5,0.22,0.03
30513,0.5,0.16,0.12
30514,0.5,0.56,0.43
30515,0.5,0.45,0.4
30516,0.5,0.19,0.02
30517,0.5,0.05,0.03
30518,0.5,0.28,0.03
30519,0.5,0.72,0.43
30520,0.5,0.23,0.09
30521,0.5,0.03,0.0
30522,0.5,0.86,0.65
30523,0.5,0.9,0.61
30524,0.5,0.17,0.05
30525,0.5,0.98,0.74
30526,0.5,0.26,0.27
30527,0.5,0.36,0.31
30528,0.5,0.69,0.19
30529,0.5,0.59,0.37
30530,0.5,0.55,0.14
30531,0.5,0.8,0.26
30532,0.5,0.13,0.09
30533,0.5,0.22,0.07
30534,0.5,0.93,0.49
30535,0.5,0.12,0.06
30536,0.5,0.8,0.64
30537,0.5,0.77,0.03
30538,0.5,0.11,0.04
30539,0.5,0.94,0.1
30540,0.5,0.75,0.11
30541,0.5,0.85,0.65
30542,0.5,0.35,0.47
30543,0.5,0.93,0.78
30544,0.5,0.12,0.06
30545,0.5,0.14,0.2
30546,0.5,0.9,0.21
30547,0.5,0.57,0.09
30548,0.5,0.81,0.06
30549,0.5,0.55,0.21
30550,0.5,0.38,0.13
30551,0.5,0.63,0.13
30552,0.5,0.93,0.16
30553,0.5,0.3,0.13
30554,0.5,0.26,0.12
30555,0.5,0.12,0.1
30556,0.5,0.42,0.27
30557,0.5,0.7,0.19
30558,0.5,0.86,0.04
30559,0.5,0.76,0.42
30560,0.5,0.12,0.08
30561,0.5,0.44,0.22
30562,0.5,0.11,0.1
30563,0.5,0.76,0.45
30564,0.5,0.8,0.15
30565,0.5,0.17,0.06
30566,0.5,0.48,0.2
30567,0.5,0.77,0.42
30568,0.5,0.71,0.45
30569,0.5,0.2,0.07
30570,0.5,0.27,0.05
30571,0.5,0.93,0.06
30572,0.5,0.54,0.17
30573,0.5,0.36,0.08
30574,0.5,0.06,0.03
30575,0.5,0.18,0.12
30576,0.5,0.2,0.15
30577,0.5,0.28,0.14
30578,0.5,0.17,0.14
30579,0.5,0.59,0.51
30580,0.5,0.1,0.03
30581,0.5,0.72,0.2
30582,0.5,0.28,0.09
30583,0.5,0.36,0.11
30584,0.5,0.18,0.08
30585,0.5,0.93,0.13
30586,0.5,0.35,0.39
30587,0.5,0.71,0.33
30588,0.5,0.37,0.04
30589,0.5,0.26,0.19
30590,0.5,0.38,0.1
30591,0.5,0.53,0.04
30592,0.5,0.82,0.52
30593,0.5,0.05,0.04
30594,0.5,0.3,0.14
30595,0.5,0.15,0.08
30596,0.5,0.92,0.1
30597,0.5,0.25,0.13
30598,0.5,0.34,0.18
30599,0.5,0.07,0.08
30600,0.5,0.5,0.36
30601,0.5,0.71,0.16
30602,0.5,0.87,0.1
30603,0.5,0.28,0.13
30604,0.5,0.21,0.24
30605,0.5,0.33,0.11
30606,0.5,0.12,0.08
30607,0.5,0.59,0.07
30608,0.5,0.11,0.08
30609,0.5,0.87,0.5
30610,0.5,0.14,0.13
30611,0.5,0.11,0.08
30612,0.5,0.09,0.05
30613,0.5,0.8,0.5
30614,0.5,0.66,0.38
30615,0.5,0.18,0.04
30616,0.5,0.19,0.08
30617,0.5,0.28,0.23
30618,0.5,0.71,0.21
30619,0.5,0.02,0.01
30620,0.5,0.74,0.16
30621,0.5,0.46,0.12
30622,0.5,0.08,0.03
30623,0.5,0.87,0.12
30624,0.5,0.77,0.12
30625,0.5,0.7,0.33
30626,0.5,0.91,0.03
30627,0.5,0.34,0.31
30628,0.5,0.73,0.14
30629,0.5,0.54,0.1
30630,0.5,0.16,0.06
30631,0.5,0.69,0.03
30632,0.5,0.31,0.16
30633,0.5,0.84,0.51
30634,0.5,0.11,0.02
30635,0.5,0.07,0.04
30636,0.5,0.45,0.39
30637,0.5,0.16,0.13
30638,0.5,0.54,0.24
30639,0.5,0.54,0.31
30640,0.5,0.22,0.1
30641,0.5,0.68,0.19
30642,0.5,0.11,0.03
30643,0.5,0.85,0.67
30644,0.5,0.09,0.06
30645,0.5,0.28,0.16
30646,0.5,0.46,0.2
30647,0.5,0.78,0.59
30648,0.5,0.66,0.19
30649,0.5,0.58,0.31
30650,0.5,0.07,0.01
30651,0.5,0.85,0.07
30652,0.5,0.4,0.07
30653,0.5,0.55,0.47
30654,0.5,0.67,0.14
30655,0.5,0.16,0.06
30656,0.5,0.02,0.07
30657,0.5,0.26,0.01
30658,0.5,0.08,0.03
30659,0.5,0.64,0.27
30660,0.5,0.53,0.09
30661,0.5,0.81,0.25
30662,0.5,0.17,0.08
30663,0.5,0.55,0.19
30664,0.5,0.38,0.24
30665,0.5,0.3,0.03
30666,0.5,0.26,0.11
30667,0.5,0.67,0.1
30668,0.5,0.4,0.09
30669,0.5,0.32,0.26
30670,0.5,0.46,0.14
30671,0.5,0.28,0.08
30672,0.5,0.7,0.17
30673,0.5,0.56,0.25
30674,0.5,0.35,0.08
30675,0.5,0.4,0.12
30676,0.5,0.23,0.03
30677,0.5,0.33,0.27
30678,0.5,0.88,0.76
30679,0.5,0.74,0.09
30680,0.5,0.8,0.76
30681,0.5,0.51,0.35
30682,0.5,0.31,0.2
30683,0.5,0.5,0.36
30684,0.5,0.25,0.03
30685,0.5,0.49,0.16
30686,0.5,0.76,0.56
30687,0.5,0.28,0.26
30688,0.5,0.51,0.12
30689,0.5,0.65,0.13
30690,0.5,0.66,0.15
30691,0.5,0.3,0.17
30692,0.5,0.72,0.44
30693,0.5,0.15,0.07
30694,0.5,0.44,0.1
30695,0.5,0.78,0.62
30696,0.5,0.3,0.24
30697,0.5,0.17,0.02
30698,0.5,0.17,0.01
30699,0.5,0.3,0.05
30700,0.5,0.68,0.34
30701,0.5,0.54,0.37
30702,0.5,0.88,0.05
30703,0.5,0.96,0.13
30704,0.5,0.36,0.18
30705,0.5,0.28,0.13
30706,0.5,0.57,0.11
30707,0.5,0.67,0.37
30708,0.5,0.24,0.12
30709,0.5,0.81,0.42
30710,0.5,0.94,0.77
30711,0.5,0.26,0.08
30712,0.5,0.19,0.05
30713,0.5,0.85,0.7
30714,0.5,0.77,0.74
30715,0.5,0.43,0.01
30716,0.5,0.79,0.16
30717,0.5,0.59,0.27
30718,0.5,0.41,0.12
30719,0.5,0.24,0.1
30720,0.5,0.11,0.21
30721,0.5,0.15,0.16
30722,0.5,0.05,0.05
30723,0.5,0.81,0.29
30724,0.5,0.9,0.05
30725,0.5,0.87,0.19
30726,0.5,0.15,0.04
30727,0.5,0.94,0.61
30728,0.5,0.96,0.79
30729,0.5,0.11,0.05
30730,0.5,0.82,0.13
30731,0.5,0.88,0.8
30732,0.5,0.4,0.32
30733,0.5,0.81,0.4
30734,0.5,0.72,0.1
30735,0.5,0.81,0.21
30736,0.5,0.87,0.48
30737,0.5,0.17,0.17
30738,0.5,0.23,0.28
30739,0.5,0.13,0.05
30740,0.5,0.27,0.08
30741,0.5,0.23,0.04
30742,0.5,0.11,0.08
30743,0.5,0.43,0.09
30744,0.5,0.15,0.1
30745,0.5,0.93,0.09
30746,0.5,0.44,0.21
30747,0.5,0.2,0.17
30748,0.5,0.5,0.13
30749,0.5,0.09,0.03
30750,0.5,0.08,0.02
30751,0.5,0.27,0.08
30752,0.5,0.53,0.37
30753,0.5,0.85,0.16
30754,0.5,0.81,0.2
30755,0.5,0.35,0.21
30756,0.5,0.48,0.05
30757,0.5,0.82,0.12
30758,0.5,0.11,0.04
30759,0.5,0.79,0.15
30760,0.5,0.84,0.06
30761,0.5,0.84,0.87
30762,0.5,0.55,0.2
30763,0.5,0.4,0.31
30764,0.5,0.08,0.08
30765,0.5,0.89,0.66
30766,0.5,0.47,0.17
30767,0.5,0.38,0.21
30768,0.5,0.19,0.04
30769,0.5,0.54,0.26
30770,0.5,0.09,0.19
30771,0.5,0.86,0.16
30772,0.5,0.85,0.21
30773,0.5,0.18,0.11
30774,0.5,0.22,0.17
30775,0.5,0.21,0.05
30776,0.5,0.13,0.01
30777,0.5,0.55,0.27
30778,0.5,0.73,0.47
30779,0.5,0.83,0.31
30780,0.5,0.11,0.05
30781,0.5,0.03,0.05
30782,0.5,0.59,0.13
30783,0.5,0.13,0.07
30784,0.5,0.47,0.27
30785,0.5,0.83,0.44
30786,0.5,0.16,0.05
30787,0.5,0.85,0.42
30788,0.5,0.34,0.19
30789,0.5,0.57,0.29
30790,0.5,0.17,0.1
30791,0.5,0.53,0.13
30792,0.5,0.7,0.34
30793,0.5,0.32,0.18
30794,0.5,0.05,0.03
30795,0.5,0.35,0.23
30796,0.5,0.86,0.5
30797,0.5,0.12,0.06
30798,0.5,0.21,0.06
30799,0.5,0.24,0.09
30800,0.5,0.83,0.63
30801,0.5,0.09,0.09
30802,0.5,0.46,0.05
30803,0.5,0.49,0.1
30804,0.5,0.89,0.29
30805,0.5,0.49,0.18
30806,0.5,0.3,0.05
30807,0.5,0.25,0.19
30808,0.5,0.14,0.02
30809,0.5,0.53,0.18
30810,0.5,0.57,0.58
30811,0.5,0.82,0.58
30812,0.5,0.12,0.1
30813,0.5,0.52,0.12
30814,0.5,0.92,0.72
30815,0.5,0.85,0.2
30816,0.5,0.31,0.12
30817,0.5,0.87,0.12
30818,0.5,0.9,0.13
30819,0.5,0.79,0.06
30820,0.5,0.19,0.18
30821,0.5,0.64,0.17
30822,0.5,0.92,0.05
30823,0.5,0.21,0.15
30824,0.5,0.68,0.47
30825,0.5,0.17,0.15
30826,0.5,0.48,0.16
30827,0.5,0.37,0.4
30828,0.5,0.1,0.09
30829,0.5,0.1,0.15
30830,0.5,0.52,0.28
30831,0.5,0.47,0.35
30832,0.5,0.13,0.05
30833,0.5,0.17,0.02
30834,0.5,0.4,0.4
30835,0.5,0.75,0.38
30836,0.5,0.06,0.03
30837,0.5,0.37,0.08
30838,0.5,0.87,0.07
30839,0.5,0.41,0.24
30840,0.5,0.67,0.08
30841,0.5,0.09,0.01
30842,0.5,0.62,0.13
30843,0.5,0.34,0.03
30844,0.5,0.46,0.18
30845,0.5,0.22,0.16
30846,0.5,0.56,0.37
30847,0.5,0.22,0.12
30848,0.5,0.18,0.03
30849,0.5,0.11,0.04
30850,0.5,0.44,0.14
30851,0.5,0.41,0.19
30852,0.5,0.09,0.05
30853,0.5,0.18,0.0
30854,0.5,0.5,0.21
30855,0.5,0.62,0.12
30856,0.5,0.33,0.06
30857,0.5,0.25,0.04
30858,0.5,0.55,0.24
30859,0.5,0.3,0.09
30860,0.5,0.49,0.24
30861,0.5,0.63,0.62
30862,0.5,0.75,0.55
30863,0.5,0.41,0.05
30864,0.5,0.16,0.05
30865,0.5,0.12,0.13
30866,0.5,0.05,0.02
30867,0.5,0.65,0.7
30868,0.5,0.63,0.22
30869,0.5,0.46,0.24
30870,0.5,0.68,0.24
30871,0.5,0.38,0.33
30872,0.5,0.06,0.0
30873,0.5,0.93,0.79
30874,0.5,0.16,0.14
30875,0.5,0.1,0.01
30876,0.5,0.21,0.02
30877,0.5,0.79,0.34
30878,0.5,0.16,0.11
30879,0.5,0.32,0.2
30880,0.5,0.35,0.12
30881,0.5,0.67,0.23
30882,0.5,0.19,0.13
30883,0.5,0.22,0.06
30884,0.5,0.91,0.11
30885,0.5,0.25,0.09
30886,0.5,0.93,0.04
30887,0.5,0.14,0.07
30888,0.5,0.35,0.04
30889,0.5,0.51,0.55
30890,0.5,0.51,0.57
30891,0.5,0.57,0.23
30892,0.5,0.08,0.0
30893,0.5,0.6,0.45
30894,0.5,0.41,0.48
30895,0.5,0.83,0.29
30896,0.5,0.58,0.27
30897,0.5,0.64,0.17
30898,0.5,0.82,0.05
30899,0.5,0.94,0.13
30900,0.5,0.16,0.12
30901,0.5,0.7,0.5
30902,0.5,0.06,0.02
30903,0.5,0.08,0.03
30904,0.5,0.38,0.15
30905,0.5,0.8,0.41
30906,0.5,0.38,0.08
30907,0.5,0.2,0.02
30908,0.5,0.26,0.15
30909,0.5,0.56,0.12
30910,0.5,0.91,0.67
30911,0.5,0.67,0.13
30912,0.5,0.58,0.04
30913,0.5,0.33,0.06
30914,0.5,0.08,0.05
30915,0.5,0.91,0.76
30916,0.5,0.09,0.05
30917,0.5,0.64,0.42
30918,0.5,0.68,0.11
30919,0.5,0.08,0.11
30920,0.5,0.13,0.12
30921,0.5,0.52,0.28
30922,0.5,0.25,0.31
30923,0.5,0.47,0.06
30924,0.5,0.17,0.22
30925,0.5,0.81,0.56
30926,0.5,0.46,0.4
30927,0.5,0.38,0.04
30928,0.5,0.41,0.42
30929,0.5,0.28,0.08
30930,0.5,0.89,0.54
30931,0.5,0.73,0.23
30932,0.5,0.67,0.27
30933,0.5,0.59,0.33
30934,0.5,0.13,0.12
30935,0.5,0.65,0.18
30936,0.5,0.21,0.22
30937,0.5,0.71,0.25
30938,0.5,0.91,0.09
30939,0.5,0.29,0.06
30940,0.5,0.92,0.05
30941,0.5,0.06,0.03
30942,0.5,0.68,0.17
30943,0.5,0.87,0.15
30944,0.5,0.26,0.29
30945,0.5,0.08,0.02
30946,0.5,0.72,0.2
30947,0.5,0.4,0.24
30948,0.5,0.7,0.11
30949,0.5,0.78,0.09
30950,0.5,0.96,0.02
30951,0.5,0.22,0.08
30952,0.5,0.21,0.04
30953,0.5,0.61,0.05
30954,0.5,0.65,0.62
30955,0.5,0.78,0.06
30956,0.5,0.66,0.43
30957,0.5,0.21,0.02
30958,0.5,0.71,0.39
30959,0.5,0.7,0.69
30960,0.5,0.45,0.31
30961,0.5,0.54,0.22
30962,0.5,0.23,0.05
30963,0.5,0.89,0.16
30964,0.5,0.61,0.16
30965,0.5,0.5,0.14
30966,0.5,0.06,0.02
30967,0.5,0.88,0.76
30968,0.5,0.62,0.14
30969,0.5,0.82,0.31
30970,0.5,0.24,0.04
30971,0.5,0.08,0.0
30972,0.5,0.56,0.41
30973,0.5,0.18,0.03
30974,0.5,0.62,0.07
30975,0.5,0.66,0.5
30976,0.5,0.27,0.18
30977,0.5,0.45,0.11
30978,0.5,0.47,0.2
30979,0.5,0.64,0.36
30980,0.5,0.94,0.82
30981,0.5,0.25,0.07
30982,0.5,0.26,0.09
30983,0.5,0.74,0.12
30984,0.5,0.44,0.21
30985,0.5,0.7,0.7
30986,0.5,0.15,0.03
30987,0.5,0.23,0.05
30988,0.5,0.93,0.53
30989,0.5,0.87,0.02
30990,0.5,0.9,0.66
30991,0.5,0.19,0.04
30992,0.5,0.3,0.16
30993,0.5,0.14,0.01
30994,0.5,0.26,0.01
30995,0.5,0.28,0.13
30996,0.5,0.56,0.16
30997,0.5,0.81,0.31
30998,0.5,0.67,0.23
30999,0.5,0.86,0.3
31000,0.5,0.16,0.01
31001,0.5,0.73,0.66
31002,0.5,0.21,0.05
31003,0.5,0.14,0.04
31004,0.5,0.8,0.63
31005,0.5,0.49,0.37
31006,0.5,0.15,0.07
31007,0.5,0.54,0.12
31008,0.5,0.42,0.28
31009,0.5,0.27,0.09
31010,0.5,0.5,0.51
31011,0.5,0.62,0.27
31012,0.5,0.39,0.61
31013,0.5,0.36,0.18
31014,0.5,0.19,0.24
31015,0.5,0.14,0.02
31016,0.5,0.64,0.43
31017,0.5,0.36,0.16
31018,0.5,0.36,0.34
31019,0.5,0.62,0.06
31020,0.5,0.6,0.17
31021,0.5,0.19,0.04
31022,0.5,0.82,0.31
31023,0.5,0.17,0.13
31024,0.5,0.23,0.03
31025,0.5,0.89,0.77
31026,0.5,0.19,0.02
31027,0.5,0.74,0.63
31028,0.5,0.72,0.03
31029,0.5,0.08,0.04
31030,0.5,0.29,0.13
31031,0.5,0.63,0.04
31032,0.5,0.46,0.09
31033,0.5,0.1,0.05
31034,0.5,0.74,0.07
31035,0.5,0.79,0.65
31036,0.5,0.74,0.55
31037,0.5,0.3,0.1
31038,0.5,0.26,0.05
31039,0.5,0.88,0.18
31040,0.5,0.2,0.09
31041,0.5,0.82,0.14
31042,0.5,0.34,0.11
31043,0.5,0.43,0.02
31044,0.5,0.33,0.08
31045,0.5,0.55,0.16
31046,0.5,0.48,0.24
31047,0.5,0.07,0.02
31048,0.5,0.87,0.57
31049,0.5,0.26,0.15
31050,0.5,0.11,0.0
31051,0.5,0.4,0.09
31052,0.5,0.68,0.63
31053,0.5,0.19,0.03
31054,0.5,0.57,0.41
31055,0.5,0.3,0.42
31056,0.5,0.13,0.05
31057,0.5,0.55,0.56
31058,0.5,0.82,0.08
31059,0.5,0.41,0.12
31060,0.5,0.68,0.53
31061,0.5,0.28,0.04
31062,0.5,0.41,0.33
31063,0.5,0.72,0.28
31064,0.5,0.23,0.17
31065,0.5,0.16,0.16
31066,0.5,0.8,0.23
31067,0.5,0.14,0.21
31068,0.5,0.29,0.21
31069,0.5,0.95,0.78
31070,0.5,0.45,0.04
31071,0.5,0.44,0.43
31072,0.5,0.25,0.01
31073,0.5,0.92,0.41
31074,0.5,0.79,0.13
31075,0.5,0.65,0.14
31076,0.5,0.88,0.71
31077,0.5,0.23,0.19
31078,0.5,0.17,0.02
31079,0.5,0.82,0.63
31080,0.5,0.85,0.69
31081,0.5,0.54,0.15
31082,0.5,0.56,0.27
31083,0.5,0.86,0.22
31084,0.5,0.17,0.02
31085,0.5,0.17,0.06
31086,0.5,0.36,0.07
31087,0.5,0.77,0.2
31088,0.5,0.77,0.14
31089,0.5,0.11,0.15
31090,0.5,0.41,0.44
31091,0.5,0.59,0.19
31092,0.5,0.15,0.06
31093,0.5,0.13,0.05
31094,0.5,0.61,0.19
31095,0.5,0.2,0.17
31096,0.5,0.27,0.05
31097,0.5,0.73,0.58
31098,0.5,0.09,0.04
31099,0.5,0.31,0.1
31100,0.5,0.68,0.1
31101,0.5,0.45,0.14
31102,0.5,0.85,0.33
31103,0.5,0.91,0.68
31104,0.5,0.69,0.12
31105,0.5,0.71,0.18
31106,0.5,0.55,0.12
31107,0.5,0.52,0.11
31108,0.5,0.13,0.07
31109,0.5,0.12,0.29
31110,0.5,0.17,0.08
31111,0.5,0.67,0.13
31112,0.5,0.18,0.01
31113,0.5,0.32,0.09
31114,0.5,0.81,0.18
31115,0.5,0.06,0.03
31116,0.5,0.24,0.03
31117,0.5,0.89,0.37
31118,0.5,0.62,0.11
31119,0.5,0.31,0.16
31120,0.5,0.17,0.1
31121,0.5,0.9,0.81
31122,0.5,0.68,0.49
31123,0.5,0.17,0.21
31124,0.5,0.13,0.06
31125,0.5,0.35,0.33
31126,0.5,0.17,0.08
31127,0.5,0.23,0.26
31128,0.5,0.61,0.11
31129,0.5,0.05,0.05
31130,0.5,0.09,0.1
31131,0.5,0.79,0.59
31132,0.5,0.84,0.18
31133,0.5,0.27,0.03
31134,0.5,0.52,0.08
31135,0.5,0.72,0.09
31136,0.5,0.88,0.29
31137,0.5,0.18,0.12
31138,0.5,0.53,0.62
31139,0.5,0.46,0.21
31140,0.5,0.04,0.04
31141,0.5,0.88,0.31
31142,0.5,0.91,0.8
31143,0.5,0.69,0.42
31144,0.5,0.74,0.07
31145,0.5,0.61,0.34
31146,0.5,0.07,0.05
31147,0.5,0.4,0.36
31148,0.5,0.46,0.19
31149,0.5,0.14,0.11
31150,0.5,0.72,0.09
31151,0.5,0.06,0.03
31152,0.5,0.41,0.04
31153,0.5,0.23,0.05
31154,0.5,0.18,0.17
31155,0.5,0.85,0.76
31156,0.5,0.35,0.1
31157,0.5,0.77,0.22
31158,0.5,0.94,0.86
31159,0.5,0.12,0.03
31160,0.5,0.4,0.04
31161,0.5,0.49,0.37
31162,0.5,0.81,0.46
31163,0.5,0.42,0.29
31164,0.5,0.42,0.08
31165,0.5,0.35,0.22
31166,0.5,0.32,0.06
31167,0.5,0.15,0.05
31168,0.5,0.46,0.11
31169,0.5,0.3,0.06
31170,0.5,0.21,0.16
31171,0.5,0.28,0.11
31172,0.5,0.91,0.6
31173,0.5,0.55,0.18
31174,0.5,0.24,0.25
31175,0.5,0.29,0.13
31176,0.5,0.49,0.36
31177,0.5,0.85,0.07
31178,0.5,0.78,0.53
31179,0.5,0.75,0.42
31180,0.5,0.51,0.14
31181,0.5,0.63,0.4
31182,0.5,0.35,0.05
31183,0.5,0.3,0.15
31184,0.5,0.04,0.03
31185,0.5,0.25,0.16
31186,0.5,0.57,0.47
31187,0.5,0.15,0.03
31188,0.5,0.19,0.13
31189,0.5,0.42,0.14
31190,0.5,0.26,0.13
31191,0.5,0.31,0.33
31192,0.5,0.18,0.06
31193,0.5,0.26,0.03
31194,0.5,0.27,0.08
31195,0.5,0.32,0.38
31196,0.5,0.84,0.27
31197,0.5,0.31,0.1
31198,0.5,0.15,0.06
31199,0.5,0.28,0.15
31200,0.5,0.54,0.11
31201,0.5,0.09,0.08
31202,0.5,0.87,0.56
31203,0.5,0.08,0.01
31204,0.5,0.15,0.06
31205,0.5,0.93,0.07
31206,0.5,0.4,0.13
31207,0.5,0.24,0.13
31208,0.5,0.76,0.45
31209,0.5,0.49,0.22
31210,0.5,0.58,0.2
31211,0.5,0.13,0.06
31212,0.5,0.43,0.15
31213,0.5,0.26,0.05
31214,0.5,0.22,0.28
31215,0.5,0.75,0.11
31216,0.5,0.06,0.04
31217,0.5,0.67,0.14
31218,0.5,0.9,0.75
31219,0.5,0.78,0.57
31220,0.5,0.3,0.1
31221,0.5,0.61,0.2
31222,0.5,0.61,0.26
31223,0.5,0.37,0.25
31224,0.5,0.72,0.17
31225,0.5,0.08,0.07
31226,0.5,0.95,0.51
31227,0.5,0.14,0.1
31228,0.5,0.44,0.38
31229,0.5,0.75,0.53
31230,0.5,0.15,0.03
31231,0.5,0.04,0.02
31232,0.5,0.76,0.14
31233,0.5,0.6,0.51
31234,0.5,0.81,0.63
31235,0.5,0.47,0.26
31236,0.5,0.87,0.33
31237,0.5,0.38,0.05
31238,0.5,0.81,0.33
31239,0.5,0.75,0.71
31240,0.5,0.69,0.54
31241,0.5,0.39,0.1
31242,0.5,0.16,0.04
31243,0.5,0.59,0.15
31244,0.5,0.55,0.27
31245,0.5,0.44,0.39
31246,0.5,0.41,0.04
31247,0.5,0.73,0.3
31248,0.5,0.73,0.49
31249,0.5,0.17,0.07
31250,0.5,0.62,0.25
31251,0.5,0.88,0.5
31252,0.5,0.2,0.36
31253,0.5,1.0,0.16
31254,0.5,0.35,0.14
31255,0.5,0.52,0.2
31256,0.5,0.33,0.06
31257,0.5,0.49,0.04
31258,0.5,0.07,0.05
31259,0.5,0.8,0.32
31260,0.5,0.05,0.05
31261,0.5,0.28,0.1
31262,0.5,0.84,0.61
31263,0.5,0.27,0.33
31264,0.5,0.21,0.08
31265,0.5,0.4,0.39
31266,0.5,0.11,0.04
31267,0.5,0.89,0.3
31268,0.5,0.92,0.58
31269,0.5,0.28,0.14
31270,0.5,0.5,0.17
31271,0.5,0.3,0.11
31272,0.5,0.71,0.57
31273,0.5,0.41,0.33
31274,0.5,0.59,0.1
31275,0.5,0.12,0.08
31276,0.5,0.93,0.07
31277,0.5,0.21,0.06
31278,0.5,0.31,0.17
31279,0.5,0.16,0.04
31280,0.5,0.63,0.16
31281,0.5,0.08,0.04
31282,0.5,0.49,0.3
31283,0.5,0.37,0.15
31284,0.5,0.31,0.12
31285,0.5,0.96,0.05
31286,0.5,0.57,0.36
31287,0.5,0.71,0.04
31288,0.5,0.16,0.1
